1578490716.221744	0	0
1578491316.242360	0	0
1578491376.269715	0	0
1578491976.291829	0	0
1578492096.313036	0	0
1578492696.337642	0	0
1578492936.364375	0	0
1578493536.387321	0	0
1578494016.415435	0	0
1578494616.468121	0	0
1578495576.503834	0	0
1578496176.529279	0	0
1578498096.545991	0	0
1578498696.571714	0	0
1578502536.582291	0	0
1578503136.606068	0	0
1578503196.629863	0	0
1578503796.654132	0	0
1578503916.680216	0	0
1578504516.704553	0	0
1578504756.729026	0	0
1578505356.787567	0	0
1578505836.814585	0	0
1578506436.834954	0	0
1578507396.858889	0	0
1578507996.880422	0	0
1578509916.924790	0	0
1578510516.949656	0	0
1578514356.961730	0	0
1578514956.981265	0	0
1578515017.005283	0	0
1578515617.038655	0	0
1578515737.068419	0	0
1578516337.091624	0	0
1578516577.114879	0	0
1578517177.138166	0	0
1578517657.158967	0	0
1578518257.205696	0	0
1578519217.231931	0	0
1578519817.256477	0	0
1578521737.276257	0	0
1578522337.298487	0	0
1578526177.320807	0	0
1578526777.363269	0	0
1578526837.398090	0	0
1578527437.420032	0	0
1578527557.450203	0	0
1578528157.470812	0	0
1578528397.505080	0	0
1578528997.567136	0	0
1578529477.596548	0	0
1578530077.620291	0	0
1578531037.644158	0	0
1578531637.700804	0	0
1578533557.725878	0	0
1578534157.749800	0	0
1578537997.762255	0	0
1578538597.789548	0	0
1578538657.819753	0	0
1578539257.843912	0	0
1578539377.892548	0	0
1578539977.958427	0	0
1578540217.982537	0	0
1578540818.009833	0	0
1578541298.080233	0	0
1578541898.103300	0	0
1578542858.119379	0	0
1578543458.135959	0	0
1578545378.150965	0	0
1578545978.199884	0	0
1578549818.219211	0	0
1578550418.243033	0	0
1578550478.267589	0	0
1578551078.338860	0	0
1578551198.366936	0	0
1578551798.394427	0	0
1578552038.418048	0	0
1578552638.442852	0	0
1578553118.473412	0	0
1578553718.495064	0	0
1578554678.514651	0	0
1578555278.571649	0	0
1578557198.590959	0	0
1578557798.613672	0	0
1578561638.623405	0	0
1578562238.689611	0	0
1578562298.719463	0	0
1578562898.740801	0	0
1578563018.776973	0	0
1578563618.802213	0	0
1578563858.828351	0	0
1578564458.849416	0	0
1578564938.871656	0	0
1578565538.897670	0	0
1578566498.932395	0	0
1578567098.956311	0	0
1578569018.973736	0	0
1578569618.997833	0	0
1578573459.057148	0	0
1578574059.083675	0	0
1578574119.109420	0	0
1578574719.131886	0	0
1578574839.155071	0	0
1578575439.184122	0	0
1578575679.213266	0	0
1578576279.239868	0	0
1578576759.319615	0	0
1578577359.345916	0	0
1578578319.373869	0	0
1578578919.407260	0	0
1578580839.429617	0	0
1578581439.458452	0	0
1578585279.465964	0	0
1578585879.484046	0	0
1578585939.505699	0	0
1578586539.528161	0	0
1578586659.550019	0	0
1578587259.585946	0	0
1578587499.612287	0	0
1578588099.634221	0	0
1578588579.656669	0	0
1578589179.678694	0	0
1578590139.700156	0	0
1578590739.723787	0	0
1578592659.743813	0	0
1578593259.766006	0	0
1578597099.787659	0	0
1578597699.813010	0	0
1578597759.880102	0	0
1578598359.904473	0	0
1578598479.927262	0	0
1578599079.969927	0	0
1578599319.997215	0	0
1578599920.022894	0	0
1578600400.065856	0	0
1578601000.090125	0	0
1578601960.118015	0	0
1578602560.175414	0	0
1578604480.235508	0	0
1578605080.265748	0	0
1578608920.286816	0	0
1578609520.315305	0	0
1578609580.380959	0	0
1578610180.404975	0	0
1578610300.438339	0	0
1578610900.461612	0	0
1578611140.489238	0	0
1578611740.514015	0	0
1578612220.575971	0	0
1578612820.601821	0	0
1578613780.625022	0	0
1578614380.651003	0	0
1578616300.708615	0	0
1578616900.738003	0	0
1578620740.743479	0	0
1578621340.766520	0	0
1578621400.790241	0	0
1578622000.811184	0	0
1578622120.853800	0	0
1578622720.880703	0	0
1578622960.901864	0	0
1578623560.924070	0	0
1578624040.947203	0	0
1578624640.969018	0	0
1578625600.994277	0	0
1578626201.015115	0	0
1578628121.033737	0	0
1578628721.056354	0	0
1578632561.075477	0	0
1578633161.096410	0	0
1578633221.169895	0	0
