1577459581.185149	0	0
1577460181.217590	0	0
1577464021.247602	0	0
1577464621.290531	0	0
1577464681.320986	0	0
1577465281.356135	0	0
1577465401.391651	0	0
1577466001.431415	0	0
1577466241.468167	0	0
1577466841.502333	0	0
1577467321.536405	0	0
1577467921.568576	0	0
1577468881.603301	0	0
1577469481.637835	0	0
1577471401.675630	0	0
1577472001.710452	0	0
1577475841.746664	0	0
1577476441.787071	0	0
1577476501.817713	0	0
1577477101.845554	0	0
1577477221.883842	0	0
1577477821.911807	0	0
1577478061.944839	0	0
1577478661.987936	0	0
1577479142.017635	0	0
1577479742.044967	0	0
1577480702.073370	0	0
1577481302.101381	0	0
1577483222.135790	0	0
1577483822.180001	0	0
1577487662.199576	0	0
1577488262.232934	0	0
1577488322.268182	0	0
1577488922.303064	0	0
1577489042.344463	0	0
1577489642.427733	0	0
1577489882.463117	0	0
1577490482.497864	0	0
1577490962.535898	0	0
1577491562.566977	0	0
1577492522.598483	0	0
1577493122.636033	0	0
1577495042.667137	0	0
1577495642.711545	0	0
1577499482.744224	0	0
1577500082.775969	0	0
1577500142.823514	0	0
1577500742.858783	0	0
1577500862.895186	0	0
1577501462.926827	0	0
1577501702.968795	0	0
1577502303.009171	0	0
1577502783.040843	0	0
1577503383.074530	0	0
1577504343.107944	0	0
1577504943.140545	0	0
1577506863.174942	0	0
1577507463.213058	0	0
1577511303.223806	0	0
1577511903.254189	0	0
1577511963.286390	0	0
1577512563.317488	0	0
1577512683.353932	0	0
1577513283.385925	0	0
1577513523.428044	0	0
1577514123.457202	0	0
1577514603.488368	0	0
1577515203.521510	0	0
1577516163.550975	0	0
1577516763.582934	0	0
1577518683.606990	0	0
1577519283.648073	0	0
1577523123.671089	0	0
1577523723.705664	0	0
1577523783.739409	0	0
1577524383.771255	0	0
1577524503.804893	0	0
1577525103.843465	0	0
1577525343.877810	0	0
1577525943.911210	0	0
1577526423.941024	0	0
1577527023.973179	0	0
1577527984.006499	0	0
1577528584.041343	0	0
1577530504.077901	0	0
1577531104.109474	0	0
1577534944.139259	0	0
1577535544.172470	0	0
1577535604.205605	0	0
1577536204.237108	0	0
1577536324.269646	0	0
1577536924.304484	0	0
1577537164.338993	0	0
1577537764.374420	0	0
1577538244.410181	0	0
1577538844.450400	0	0
1577539804.481071	0	0
1577540404.514057	0	0
1577542324.533602	0	0
1577542924.569130	0	0
1577546764.580556	0	0
1577547364.610316	0	0
1577547424.660220	0	0
1577548024.694809	0	0
1577548144.726744	0	0
1577548744.756056	0	0
1577548984.788887	0	0
1577549584.820841	0	0
1577550064.855278	0	0
1577550664.892720	0	0
1577551624.928316	0	0
1577552224.956783	0	0
1577554144.987718	0	0
1577554745.017783	0	0
1577558585.045165	0	0
1577559185.076692	0	0
1577559245.111374	0	0
1577559845.144783	0	0
