1579098068.503771	0	0
1579098668.534420	0	0
1579098728.582554	0	0
1579099328.621436	0	0
1579099448.651284	0	0
1579100048.675245	0	0
1579100288.694852	0	0
1579100888.718124	0	0
1579101368.740461	0	0
1579101968.762211	0	0
1579102928.811970	0	0
1579103528.837061	0	0
1579105448.862626	0	0
1579106048.885293	0	0
1579109888.894997	0	0
1579110488.922060	0	0
1579110548.970360	0	0
1579111149.011325	0	0
1579111269.032326	0	0
1579111869.057212	0	0
1579112109.150943	0	0
1579112709.171956	0	0
1579113189.195956	0	0
1579113789.225298	0	0
1579114749.259551	0	0
1579115349.290654	0	0
1579117269.305250	0	0
1579117869.328987	0	0
1579121709.343748	0	0
1579122309.399261	0	0
1579122369.456149	0	0
1579122969.484513	0	0
1579123089.508641	0	0
1579123689.535595	0	0
1579123929.559098	0	0
1579124529.626258	0	0
1579125009.652270	0	0
1579125609.675689	0	0
1579126569.696773	0	0
1579127169.716970	0	0
1579129089.744484	0	0
1579129689.767353	0	0
1579133529.805952	0	0
1579134129.833213	0	0
1579134189.878362	0	0
1579134789.900221	0	0
1579134909.946635	0	0
1579135509.969128	0	0
1579135749.992350	0	0
1579136350.026983	0	0
1579136830.050707	0	0
1579137430.070889	0	0
1579138390.085232	0	0
1579138990.140831	0	0
1579140910.194224	0	0
1579141510.229399	0	0
1579145350.247238	0	0
1579145950.261945	0	0
1579146010.289244	0	0
1579146610.311670	0	0
1579146730.336422	0	0
1579147330.393083	0	0
1579147570.417707	0	0
1579148170.473046	0	0
1579148650.493317	0	0
1579149250.512825	0	0
1579150210.552060	0	0
1579150810.582744	0	0
1579152730.628328	0	0
1579153330.651539	0	0
1579157170.667333	0	0
1579157770.688345	0	0
1579157830.719757	0	0
1579158430.741773	0	0
1579158550.768443	0	0
1579159150.790886	0	0
1579159390.810241	0	0
1579159990.830733	0	0
1579160470.849885	0	0
1579161070.882806	0	0
1579162030.917878	0	0
1579162630.946357	0	0
1579164550.965158	0	0
1579165150.991072	0	0
1579168991.015340	0	0
1579169591.041961	0	0
1579169651.067064	0	0
1579170251.124016	0	0
1579170371.177738	0	0
1579170971.195132	0	0
1579171211.219282	0	0
1579171811.240159	0	0
1579172291.261160	0	0
1579172891.284888	0	0
1579173851.304123	0	0
1579174451.327228	0	0
1579176371.353462	0	0
1579176971.376101	0	0
1579180811.385029	0	0
1579181411.408196	0	0
1579181471.431273	0	0
1579182071.450499	0	0
1579182191.473082	0	0
1579182791.498337	0	0
1579183031.525494	0	0
1579183631.546404	0	0
1579184111.570961	0	0
1579184711.592735	0	0
1579188267.811540	0	0
1579188867.885065	0	0
1579188927.929154	0	0
1579189527.981904	0	0
1579189648.019813	0	0
1579190248.057871	0	0
1579190488.099545	0	0
1579191088.158139	0	0
1579191568.213147	0	0
1579192168.282082	0	0
1579193128.314305	0	0
1579193728.358732	0	0
1579195648.395073	0	0
1579196248.440421	0	0
1579200088.472015	0	0
1579200688.517093	0	0
1579200748.556317	0	0
1579201348.618282	0	0
1579201468.667637	0	0
1579202068.712079	0	0
1579202308.768900	0	0
1579202908.807406	0	0
1579203388.850454	0	0
1579203988.883674	0	0
1579204948.922932	0	0
1579205548.960254	0	0
1579207468.998555	0	0
1579208069.036732	0	0
1579211909.039568	0	0
1579212509.068558	0	0
1579212569.104931	0	0
1579213169.125673	0	0
1579213289.146946	0	0
1579213889.194079	0	0
1579214129.229723	0	0
1579214729.263124	0	0
1579215209.290775	0	0
1579215809.323389	0	0
1579216769.351426	0	0
1579217369.438392	0	0
1579219289.468179	0	0
1579219889.518448	0	0
1579223729.569927	0	0
1579224329.600859	0	0
1579224389.631091	0	0
1579224989.670449	0	0
1579225109.712786	0	0
1579225709.730095	0	0
1579225949.765083	0	0
1579226549.794938	0	0
1579227029.828270	0	0
1579227629.864508	0	0
1579228589.895770	0	0
1579229189.933480	0	0
1579231109.960587	0	0
1579231709.983319	0	0
1579235549.989468	0	0
1579236150.020315	0	0
1579236210.070224	0	0
1579236810.090033	0	0
1579236930.117599	0	0
1579237530.138072	0	0
1579237770.178865	0	0
1579238370.215889	0	0
1579238850.245426	0	0
1579239450.289701	0	0
1579240410.337033	0	0
1579241010.372720	0	0
1579242930.381414	0	0
1579243530.439046	0	0
1579247370.468990	0	0
1579247970.508862	0	0
1579248030.564266	0	0
1579248630.645957	0	0
1579248750.694055	0	0
1579249350.739505	0	0
1579249590.791120	0	0
1579250190.823924	0	0
1579250670.873065	0	0
1579251270.915350	0	0
1579252230.948283	0	0
1579252830.985093	0	0
1579254751.030358	0	0
1579255351.067295	0	0
1579259191.111830	0	0
1579259791.159150	0	0
1579259851.202829	0	0
1579260451.232868	0	0
1579260571.284379	0	0
1579261171.334844	0	0
1579261411.376543	0	0
1579262011.457500	0	0
1579262491.487291	0	0
1579263091.519016	0	0
1579264051.550246	0	0
1579264651.589003	0	0
1579266571.724109	0	0
1579267171.757177	0	0
1579271011.796376	0	0
1579271611.845452	0	0
1579271671.881858	0	0
1579272271.920392	0	0
1579272391.961750	0	0
1579272992.044260	0	0
1579273232.080650	0	0
1579273832.114633	0	0
1579274312.167451	0	0
1579274912.207300	0	0
1579275872.262643	0	0
1579276472.303645	0	0
1579278392.356262	0	0
1579278992.412847	0	0
1579282832.499602	0	0
1579283432.537062	0	0
1579283492.583425	0	0
1579284092.620592	0	0
1579284212.679089	0	0
1579284812.705971	0	0
1579285052.763489	0	0
1579285652.837541	0	0
1579286132.879260	0	0
1579286732.936373	0	0
1579287692.971598	0	0
1579288293.014645	0	0
1579290213.043994	0	0
1579290813.090052	0	0
1579294653.123975	0	0
1579295253.171390	0	0
1579295313.249533	0	0
1579295913.298714	0	0
1579296033.346001	0	0
1579296633.395546	0	0
1579296873.439993	0	0
1579297473.507021	0	0
1579297953.553189	0	0
1579298553.601782	0	0
1579299513.623569	0	0
1579300113.671100	0	0
1579302033.703501	0	0
1579302633.735128	0	0
1579306473.777189	0	0
1579307073.812107	0	0
1579307133.846606	0	0
1579307733.918036	0	0
1579307853.972283	0	0
1579308454.046151	0	0
1579308694.097101	0	0
1579309294.140054	0	0
1579309774.190394	0	0
1579310374.226181	0	0
1579311334.264790	0	0
1579311934.317723	0	0
