1582187208.750463	0	1
1582188108.814850	0	0
1582189008.855401	0	1
1582189908.895575	0	0
1582191708.946837	0	1
1582192608.986662	0	0
1582196209.017763	0	1
1582197109.051248	0	0
1582198009.111410	0	1
1582198909.143188	0	0
1582200709.176420	0	1
1582201609.210485	0	0
1582205209.247489	0	1
1582206109.290581	0	0
1582207009.342005	0	1
1582207909.381364	0	0
1582209709.427525	0	1
1582210609.462586	0	0
1582214209.492852	0	1
1582215109.530827	0	0
1582216009.563310	0	1
1582216909.602056	0	0
1582218709.646313	0	1
1582219609.728371	0	0
1582223209.771803	0	1
1582224109.815988	0	0
1582225009.863701	0	1
1582225909.902454	0	0
1582227709.965693	0	1
1582228610.001987	0	0
1582232210.023073	0	1
1582233110.060008	0	0
1582234010.101628	0	1
1582234910.148362	0	0
1582236710.192481	0	1
1582237610.243844	0	0
